Item,Year,area_harvested_ha,production_tonnes,yield_kg_ha,avg_temp_c,avg_rain_mm
Melonseed,1994,253000.0,253000.0,1000.0,27.32,1266.4
Melonseed,1995,285000.0,287000.0,1007.0,27.46,1118.0
Melonseed,1996,315000.0,317000.0,1006.3,27.25,1025.4
Melonseed,1997,250000.0,330000.0,1320.0,27.44,1167.7
Melonseed,1998,305000.0,330000.0,1082.0,27.35,1239.0
Melonseed,1999,563000.0,338000.0,600.4,27.42,1069.5
Melonseed,2000,575000.0,345000.0,600.0,27.39,1084.2
Melonseed,2001,580000.0,348000.0,600.0,27.62,1176.1
Melonseed,2002,587000.0,370000.0,630.3,27.68,1273.3
Melonseed,2003,625000.0,394000.0,630.4,27.54,1123.4
Melonseed,2004,659000.0,422000.0,640.4,27.49,1128.7
Melonseed,2005,694000.0,451000.0,649.9,27.71,1165.0
Melonseed,2006,732000.0,483000.0,659.8,27.61,1241.6
Melonseed,2007,743000.0,490000.0,659.5,27.68,1253.3
Melonseed,2008,724000.0,493000.0,680.9,27.71,1205.1
Melonseed,2009,489590.0,402550.0,822.2,27.82,1122.1
Melonseed,2010,469690.0,507340.0,1080.2,27.67,1228.7
Melonseed,2011,436833.0,518875.34,1187.8,27.75,1159.5
Melonseed,2012,789177.0,526571.98,667.2,27.66,1097.6
Melonseed,2013,880836.0,534001.0,606.2,27.78,1001.1
Melonseed,2014,987615.0,550245.58,557.1,27.66,1294.9
Melonseed,2015,844650.0,566671.97,670.9,27.69,1300.0
Melonseed,2016,904367.0,550306.18,608.5,27.91,1014.0
Melonseed,2017,954189.0,567305.69,594.5,28.03,1030.1
Melonseed,2018,901068.0,585085.23,649.3,27.76,1250.1
Melonseed,2019,875163.0,567565.7,648.5,27.83,1147.7
Melonseed,2020,910140.0,573318.87,629.9,27.92,1251.8
Melonseed,2021,895457.0,575323.27,642.5,28.01,1049.9
Melonseed,2022,893587.0,572069.28,640.2,28.17,1131.6
Melonseed,2023,899728.0,573570.47,637.5,28.05,1289.4
Millet,1961,4360000.0,2644000.0,606.4,26.67,1107.1
Millet,1962,4442000.0,2525000.0,568.4,26.46,1217.7
Millet,1963,4122000.0,2728000.0,661.8,26.54,1040.0
Millet,1964,4022000.0,2479000.0,616.4,26.7,1230.3
Millet,1965,4628000.0,2729000.0,589.7,26.55,1190.5
Millet,1966,4064000.0,1747000.0,429.9,26.44,1070.6
Millet,1967,4384000.0,2590000.0,590.8,26.72,1210.4
Millet,1968,4479000.0,2632000.0,587.6,26.8,1059.3
Millet,1969,4906000.0,3081000.0,628.0,26.6,1192.2
Millet,1970,4967000.0,3106000.0,625.3,26.88,1260.3
Millet,1971,4789000.0,2834000.0,591.8,26.78,1260.3
Millet,1972,3690000.0,2391000.0,648.0,26.86,1075.2
Millet,1973,5651000.0,3794000.0,671.4,26.68,1008.8
Millet,1974,4787000.0,4465000.0,932.7,26.82,1094.8
Millet,1975,4629000.0,3552000.0,767.3,26.86,1166.0
Millet,1976,3930000.0,2893000.0,736.1,26.68,1231.6
Millet,1977,3089000.0,2579000.0,834.9,26.96,1008.5
Millet,1978,2273000.0,2386000.0,1049.7,26.99,1006.3
Millet,1979,2565000.0,2366000.0,922.4,26.87,1174.5
Millet,1980,2824000.0,2354000.0,833.6,26.93,1281.3
Millet,1981,1708000.0,2682000.0,1570.3,26.89,1066.1
Millet,1982,1698000.0,2666000.0,1570.1,26.85,1012.4
Millet,1983,1773000.0,2783000.0,1569.7,27.17,1283.4
Millet,1984,2133000.0,3349000.0,1570.1,27.06,1230.6
Millet,1985,2346000.0,3584000.0,1527.7,27.19,1216.0
Millet,1986,3917000.0,4111000.0,1049.5,27.3,1173.7
Millet,1987,3829000.0,3905000.0,1019.8,27.2,1266.7
Millet,1988,3563000.0,3949000.0,1108.3,27.25,1297.6
Millet,1989,4067000.0,4770000.0,1172.9,27.13,1295.9
Millet,1990,4778000.0,5136000.0,1074.9,27.14,1120.2
Millet,1991,4560000.0,4109000.0,901.1,27.08,1227.2
Millet,1992,4367000.0,4501000.0,1030.7,27.23,1239.5
Millet,1993,4850000.0,4602000.0,948.9,27.46,1002.0
Millet,1994,5007000.0,4757000.0,950.1,27.32,1266.4
Millet,1995,5107000.0,5563000.0,1089.3,27.46,1118.0
Millet,1996,5356000.0,5681000.0,1060.7,27.25,1025.4
Millet,1997,5487000.0,5902000.0,1075.6,27.44,1167.7
Millet,1998,5596000.0,5956000.0,1064.3,27.35,1239.0
Millet,1999,5603000.0,5960000.0,1063.7,27.42,1069.5
Millet,2000,5814000.0,6105000.0,1050.1,27.39,1084.2
Millet,2001,4254000.0,5530000.0,1300.0,27.62,1176.1
Millet,2002,4490000.0,5884000.0,1310.5,27.68,1273.3
Millet,2003,4536000.0,6260000.0,1380.1,27.54,1123.4
Millet,2004,4620000.0,6699000.0,1450.0,27.49,1128.7
Millet,2005,4685000.0,7168000.0,1530.0,27.71,1165.0
Millet,2006,4971000.0,7705000.0,1550.0,27.61,1241.6
Millet,2007,5056000.0,8090000.0,1600.1,27.68,1253.3
Millet,2008,4904000.0,9064000.0,1848.3,27.71,1205.1
Millet,2009,3787730.0,4929950.0,1301.6,27.82,1122.1
Millet,2010,4364140.0,5170430.0,1184.8,27.67,1228.7
Millet,2011,2827090.0,1271370.0,449.7,27.75,1159.5
Millet,2012,1328200.0,1280700.0,964.2,27.66,1097.6
Millet,2013,1485200.0,909560.0,612.4,27.78,1001.1
Millet,2014,1574400.0,1846200.0,1172.6,27.66,1294.9
Millet,2015,1742803.0,1807810.0,1037.3,27.69,1300.0
Millet,2016,1737830.0,1487220.0,855.8,27.91,1014.0
Millet,2017,1800069.0,1528250.0,849.0,28.03,1030.1
Millet,2018,1734330.0,1879340.0,1083.6,27.76,1250.1
Millet,2019,1747800.0,1925075.0,1101.4,27.83,1147.7
Millet,2020,1762280.0,1905430.0,1081.2,27.92,1251.8
Millet,2021,1767390.0,1926950.0,1090.3,28.01,1049.9
Millet,2022,2000000.0,1941220.0,970.6,28.17,1131.6
Millet,2023,2000000.0,1559000.0,779.5,28.05,1289.4
Natural rubber in primary forms,1961,130000.0,58000.0,446.2,26.67,1107.1
Natural rubber in primary forms,1962,130000.0,62000.0,476.9,26.46,1217.7
Natural rubber in primary forms,1963,130000.0,66000.0,507.7,26.54,1040.0
Natural rubber in primary forms,1964,130000.0,75000.0,576.9,26.7,1230.3
Natural rubber in primary forms,1965,130000.0,71000.0,546.2,26.55,1190.5
Natural rubber in primary forms,1966,130000.0,73500.0,565.4,26.44,1070.6
Natural rubber in primary forms,1967,95000.0,52000.0,547.4,26.72,1210.4
Natural rubber in primary forms,1968,95000.0,55750.0,586.8,26.8,1059.3
Natural rubber in primary forms,1969,95000.0,60750.0,639.5,26.6,1192.2
Natural rubber in primary forms,1970,95000.0,65250.0,686.8,26.88,1260.3
Natural rubber in primary forms,1971,95000.0,61750.0,650.0,26.78,1260.3
Natural rubber in primary forms,1972,95000.0,57199.0,602.1,26.86,1075.2
Natural rubber in primary forms,1973,95000.0,66250.0,697.4,26.68,1008.8
Natural rubber in primary forms,1974,95000.0,78000.0,821.1,26.82,1094.8
Natural rubber in primary forms,1975,95000.0,67750.0,713.2,26.86,1166.0
Natural rubber in primary forms,1976,73000.0,52500.0,719.2,26.68,1231.6
Natural rubber in primary forms,1977,73000.0,59250.0,811.6,26.96,1008.5
Natural rubber in primary forms,1978,73000.0,57500.0,787.7,26.99,1006.3
Natural rubber in primary forms,1979,73000.0,56000.0,767.1,26.87,1174.5
Natural rubber in primary forms,1980,73000.0,45000.0,616.4,26.93,1281.3
Natural rubber in primary forms,1981,73000.0,60000.0,821.9,26.89,1066.1
Natural rubber in primary forms,1982,73000.0,50000.0,684.9,26.85,1012.4
Natural rubber in primary forms,1983,73000.0,45000.0,616.4,27.17,1283.4
Natural rubber in primary forms,1984,73000.0,58000.0,794.5,27.06,1230.6
Natural rubber in primary forms,1985,73000.0,60000.0,821.9,27.19,1216.0
Natural rubber in primary forms,1986,73000.0,60000.0,821.9,27.3,1173.7
Natural rubber in primary forms,1987,73000.0,55300.0,757.5,27.2,1266.7
Natural rubber in primary forms,1988,130000.0,80500.0,619.2,27.25,1297.6
Natural rubber in primary forms,1989,225000.0,132000.0,586.7,27.13,1295.9
Natural rubber in primary forms,1990,225000.0,147000.0,653.3,27.14,1120.2
Natural rubber in primary forms,1991,268000.0,155000.0,578.4,27.08,1227.2
Natural rubber in primary forms,1992,268000.0,129000.0,481.3,27.23,1239.5
Natural rubber in primary forms,1993,268000.0,130000.0,485.1,27.46,1002.0
Natural rubber in primary forms,1994,287000.0,105000.0,365.9,27.32,1266.4
Natural rubber in primary forms,1995,297000.0,125000.0,420.9,27.46,1118.0
Natural rubber in primary forms,1996,281000.0,130000.0,462.6,27.25,1025.4
Natural rubber in primary forms,1997,292000.0,120000.0,411.0,27.44,1167.7
Natural rubber in primary forms,1998,296000.0,118665.18,400.9,27.35,1239.0
Natural rubber in primary forms,1999,297500.0,107000.0,359.7,27.42,1069.5
Natural rubber in primary forms,2000,330000.0,107000.0,324.2,27.39,1084.2
Natural rubber in primary forms,2001,333000.0,108000.0,324.3,27.62,1176.1
Natural rubber in primary forms,2002,339000.0,112000.0,330.4,27.68,1273.3
Natural rubber in primary forms,2003,339000.0,142000.0,418.9,27.54,1123.4
Natural rubber in primary forms,2004,339000.0,142000.0,418.9,27.49,1128.7
Natural rubber in primary forms,2005,359939.0,136429.01,379.0,27.71,1165.0
Natural rubber in primary forms,2006,364709.0,133541.14,366.2,27.61,1241.6
Natural rubber in primary forms,2007,351579.0,130410.82,370.9,27.68,1253.3
Natural rubber in primary forms,2008,275867.0,102638.17,372.1,27.71,1205.1
Natural rubber in primary forms,2009,252748.0,94321.59,373.2,27.82,1122.1
Natural rubber in primary forms,2010,213295.0,79838.84,374.3,27.67,1228.7
Natural rubber in primary forms,2011,194897.0,73172.28,375.4,27.75,1159.5
Natural rubber in primary forms,2012,176924.0,66623.9,376.6,27.66,1097.6
Natural rubber in primary forms,2013,150915.0,57000.0,377.7,27.78,1001.1
Natural rubber in primary forms,2014,137531.0,52100.0,378.8,27.66,1294.9
Natural rubber in primary forms,2015,133701.0,50800.0,380.0,27.69,1300.0
Natural rubber in primary forms,2016,136454.0,52000.0,381.1,27.91,1014.0
Natural rubber in primary forms,2017,138668.0,53000.0,382.2,28.03,1030.1
Natural rubber in primary forms,2018,146608.0,56200.0,383.3,27.76,1250.1
Natural rubber in primary forms,2019,149555.0,56300.0,376.4,27.83,1147.7
Natural rubber in primary forms,2020,136776.0,51300.0,375.1,27.92,1251.8
Natural rubber in primary forms,2021,150627.0,57200.0,379.7,28.01,1049.9
Natural rubber in primary forms,2022,153701.0,58400.0,380.0,28.17,1131.6
Natural rubber in primary forms,2023,163610.0,62200.0,380.2,28.05,1289.4
Oil palm fruit,1961,2700000.0,6750000.0,2500.0,26.67,1107.1
Oil palm fruit,1962,2500000.0,6250000.0,2500.0,26.46,1217.7
Oil palm fruit,1963,2600000.0,6500000.0,2500.0,26.54,1040.0
Oil palm fruit,1964,2600000.0,6500000.0,2500.0,26.7,1230.3
Oil palm fruit,1965,2700000.0,6750000.0,2500.0,26.55,1190.5
Oil palm fruit,1966,2600000.0,6500000.0,2500.0,26.44,1070.6
Oil palm fruit,1967,2100000.0,5250000.0,2500.0,26.72,1210.4
Oil palm fruit,1968,2100000.0,5250000.0,2500.0,26.8,1059.3
Oil palm fruit,1969,2200000.0,5500000.0,2500.0,26.6,1192.2
Oil palm fruit,1970,2150000.0,5375000.0,2500.0,26.88,1260.3
Oil palm fruit,1971,2150000.0,5375000.0,2500.0,26.78,1260.3
Oil palm fruit,1972,2000000.0,5000000.0,2500.0,26.86,1075.2
Oil palm fruit,1973,2000000.0,5000000.0,2500.0,26.68,1008.8
Oil palm fruit,1974,2150000.0,5375000.0,2500.0,26.82,1094.8
Oil palm fruit,1975,2100000.0,5250000.0,2500.0,26.86,1166.0
Oil palm fruit,1976,2100000.0,5250000.0,2500.0,26.68,1231.6
Oil palm fruit,1977,2150000.0,5375000.0,2500.0,26.96,1008.5
Oil palm fruit,1978,2000000.0,5000000.0,2500.0,26.99,1006.3
Oil palm fruit,1979,2300000.0,5750000.0,2500.0,26.87,1174.5
Oil palm fruit,1980,2300000.0,5750000.0,2500.0,26.93,1281.3
Oil palm fruit,1981,2000000.0,5000000.0,2500.0,26.89,1066.1
Oil palm fruit,1982,2000000.0,5000000.0,2500.0,26.85,1012.4
Oil palm fruit,1983,1900000.0,4750000.0,2500.0,27.17,1283.4
Oil palm fruit,1984,2200000.0,5500000.0,2500.0,27.06,1230.6
Oil palm fruit,1985,2200000.0,5700000.0,2590.9,27.19,1216.0
Oil palm fruit,1986,2220000.0,5900000.0,2657.7,27.3,1173.7
Oil palm fruit,1987,2300000.0,6100000.0,2652.2,27.2,1266.7
Oil palm fruit,1988,2250000.0,6000000.0,2666.7,27.25,1297.6
Oil palm fruit,1989,2260000.0,6100000.0,2699.1,27.13,1295.9
Oil palm fruit,1990,2300000.0,6200000.0,2695.7,27.14,1120.2
Oil palm fruit,1991,2450000.0,6500000.0,2653.1,27.08,1227.2
Oil palm fruit,1992,2550000.0,6800000.0,2666.7,27.23,1239.5
Oil palm fruit,1993,2700000.0,7200000.0,2666.7,27.46,1002.0
Oil palm fruit,1994,2750000.0,7250000.0,2636.4,27.32,1266.4
Oil palm fruit,1995,2938000.0,7800000.0,2654.9,27.46,1118.0
Oil palm fruit,1996,2950000.0,7750000.0,2627.1,27.25,1025.4
Oil palm fruit,1997,2950000.0,7750000.0,2627.1,27.44,1167.7
Oil palm fruit,1998,2950000.0,7800000.0,2644.1,27.35,1239.0
Oil palm fruit,1999,3000000.0,8000000.0,2666.7,27.42,1069.5
Oil palm fruit,2000,3080000.0,8220000.0,2668.8,27.39,1084.2
Oil palm fruit,2001,3180000.0,8500000.0,2673.0,27.62,1176.1
Oil palm fruit,2002,3180000.0,8500000.0,2673.0,27.68,1273.3
Oil palm fruit,2003,3300000.0,8632000.0,2615.8,27.54,1123.4
Oil palm fruit,2004,3320000.0,8700000.0,2620.5,27.49,1128.7
Oil palm fruit,2005,3350000.0,8500000.0,2537.3,27.71,1165.0
Oil palm fruit,2006,3075000.0,8300000.0,2699.2,27.61,1241.6
Oil palm fruit,2007,3150000.0,8500000.0,2698.4,27.68,1253.3
Oil palm fruit,2008,3200000.0,8500000.0,2656.3,27.71,1205.1
Oil palm fruit,2009,3200000.0,8500000.0,2656.3,27.82,1122.1
Oil palm fruit,2010,3200000.0,8000000.0,2500.0,27.67,1228.7
Oil palm fruit,2011,3200000.0,8000000.0,2500.0,27.75,1159.5
Oil palm fruit,2012,3250000.0,8100000.0,2492.3,27.66,1097.6
Oil palm fruit,2013,3000000.0,8000000.0,2666.7,27.78,1001.1
Oil palm fruit,2014,3114347.0,8200000.0,2633.0,27.66,1294.9
Oil palm fruit,2015,3229848.0,8300000.0,2569.8,27.69,1300.0
Oil palm fruit,2016,3312313.0,8500000.0,2566.2,27.91,1014.0
